n2,n3,n4,n5,n6
49.6198630781336,-10.119029818137307,19.113988029493537,13.279621843294388,-10.157298367177436
49.3968612348946,-9.566993677337848,18.008189617477093,14.450757353020917,-10.893158059771348
49.174503107705,-9.02060442936849,16.92785331556285,15.578289019301351,-11.512600693005014
48.9527867232445,-8.47981925302588,15.872851595315806,16.663578708282788,-12.023530532804733
48.7317101266554,-7.944595097391655,14.843049328272963,17.70789803086907,-12.433688031259472
48.511271381317,-7.414888709518451,13.83830309658348,18.71242873512315,-12.750591535671123
48.2914685686224,-6.890656660911475,12.858460625101298,19.67826350021834,-12.981489958817498
48.0722997877559,-6.371855372866733,11.903360328387306,20.606407092431297,-13.133325801842002
47.8537631554724,-5.858441140724835,10.972830965969935,21.497777849364955,-13.212707715925628
47.6358568058781,-5.3503701570940905,10.066691399133138,22.353209463637977,-13.22589165733518
47.4185788902126,-4.847598534095297,9.184750442464455,23.17345304171756,-13.178769621314345
47.2019275766332,-4.350082324676478,8.32680680339014,23.9591794174852,-13.07686492180922
46.9859010499996,-3.8577775430431416,7.492649102961373,24.710981703497225,-12.925333004970309
46.7704975116609,-3.370640184247705,6.682055971212196,25.429378065846425,-12.7289668348201
46.5557151792444,-2.888626242978205,5.89479621051367,26.114814711012844,-12.492205960208905
46.3415522864448,-2.411691731585009,5.130629020470638,26.767669075140464,-12.219148455773844
46.1280070828161,-1.9397926973803123,4.389304278059487,27.388253207856177,-11.913565020000934
45.9150778335646,-1.472885239245997,3.670562866884564,27.97681734402817,-11.578914605332413
45.7027628193431,-1.0109255235796581,2.974137049629692,28.53355365775837,-11.218361045487182
45.4910603360475,-0.5538697996099415,2.299750878001492,29.05860019347936,-10.834790230510132
45.279968694614,-0.10167441410837341,1.6471206346967768,29.55204496921479,-10.430827459137207
45.0694862208185,0.34570417447518764,1.0159553021810948,30.01393024697117,-10.008854669594829
44.8596112550776,0.7883093824297731,0.4059570533253124,30.444256964744465,-9.571027313459831
44.6503421522507,1.2261844877292702,-0.1831782407748124,30.842989323920943,-9.119290692693111
44.4416772814437,1.65937261748563,-0.7517604901934618,31.210059524778096,-8.655395627527527
44.2336150258151,2.0879167358890385,-1.300104856894419,31.545372641481165,-8.180913363126908
44.0261537823826,2.511859632615341,-1.8285312205967423,31.84881162640558,-7.697249656295138
43.8192919618318,2.9312439116837368,-2.337363643320142,32.12024243181301,-7.2056580108987545
43.6130279883264,3.3461119807464,-2.826929835854577,32.35951923487771,-6.707252052457289
43.4073602993203,3.756506040795685,-3.2975606291160435,32.56648974988951,-6.203017049637189
43.2022873453704,4.16246807627266,-3.7495894530712617,32.74100060912461,-5.693820603445981
42.9978075899518,4.564039845563897,-4.183351825636104,32.88290279143778,-5.18042253467623
42.7939195092744,4.961262871872805,-4.599184853698636,32.99205707512625,-4.663484007148116
42.5906215921008,5.35417843445326,-4.997426748146894,33.06833948911009,-4.143575928714485
42.3879123395658,5.742827560193959,-5.378416354550073,33.11164673398508,-3.621186674903744
42.185790264998,6.127251015542271,-5.742492700896719,33.12190154211787,-3.0967291810910123
41.9842538937421,6.507489298757662,-6.089994563571844,33.099057943694305,-2.5705474493672225
41.7833017629835,6.883582632484007,-6.421260052547613,33.043106403584225,-2.0429225153286303
41.5829324215742,7.255570956632766,-6.736626216558563,32.9540787921119,-1.514077918725396
41.3831444298601,7.623493921567288,-7.036428668847927,32.83205315133557,-0.9841847199431236
41.1839363595101,7.987390881580538,-7.321001233897033,32.677158217372195,-0.453366102203142
40.9853067933465,8.347300888658069,-7.590675615393605,32.4895776586494,0.07829840291516
40.7872543251774,8.703262686518968,-7.845781085539335,32.26955398980698,0.610769031400213
40.5897775596302,9.055314704927866,-8.08664419567291,32.01739212136529,1.1440422113875004
40.3928751119867,9.403495054270934,-8.31358850804988,31.73346250621912,1.6781472656640846
40.1965456080203,9.74784152038967,-8.526934348524298,31.418203845605227,2.2131433637655595
40.0007876838335,10.08839155966632,-8.726998579765786,31.07212531939121,2.7491166972198697
39.8055999856986,10.425182294355011,-8.914094394569124,30.69580830838248,3.286177853385643
39.6109811698983,10.758250508153182,-9.088531128728237,30.28990757984189,3.824459365080833
39.4169299025693,11.087632642007506,-9.250614092890618,29.85515191154012,4.36411341466217
39.223444859546,11.413364790149672,-9.400644422741346,29.392344134375456,4.9053096726653935
39.0305247262072,11.735482696356499,-9.53891894682732,28.902360578881417,5.448233252184272
38.8381681973226,12.054021750430024,-9.665730071290737,28.38614991671016,5.993082761414376
38.6463739769029,12.369016984892596,-9.781365680751437,27.844731394373834,6.54006843736669
38.4551407780491,12.680503071892389,-9.886109054553469,27.27919246306222,7.089410344862035
38.2644673228055,12.988514320315602,-9.980238797579355,26.69068581512052,7.641336625232991
38.0743523420122,13.293084673099997,-10.06402878482216,26.0804258446602,8.196081779813282
37.884794575161,13.594247704746707,-10.137748118903575,25.449684556685188,8.753884973657167
37.6957927702511,13.892036619025731,-10.201661099729929,24.799786955904263,9.314988345205034
37.5073456836473,14.186484246871046,-10.256027205480086,24.132105952955083,9.879635307806057
37.3194520799395,14.477623044461936,-10.301101084133082,23.44805683193269,10.44806882917528
37.1321107318035,14.765485091486354,-10.337132554756122,22.749091328830435,11.020529674915228
36.9453204198631,15.050102089582836,-10.36436661779481,22.03669137557089,11.597254602222431
36.7590799325541,15.331505360957323,-10.383043473618867,21.31236256869995,12.178474489913295
36.5733880659898,15.609725847171191,-10.393398548611977,20.5776274253756,12.764412390880088
36.388243623827,15.884794108096827,-10.395662528106968,19.83401849198805,13.355281492958367
36.2036454171348,16.156740321038043,-10.39006139550466,19.08307137248818,13.951282974224526
36.0195922642637,16.425594280010984,-10.376816476933756,18.32631774428088,14.552603738659096
35.836082990717,16.69138539518252,-10.356144490845123,17.565278429318365,15.159414018204306
35.6531164290228,16.954142692463293,-10.328257601958866,16.801456586779857,15.77186482724307
35.4706914186081,17.213894813251045,-10.29336347901477,16.0363310915592,16.390085255786833
35.288806805674,17.47067001432231,-10.251665355807436,15.27135015964264,17.014179587919756
35.1074614430723,17.724496167868438,-10.203362095017964,14.507925277487471,17.644224232492387
34.9266541901833,17.97540076167263,-10.148648254382843,13.747425487752146,18.280264453706693
34.7463839127959,18.223410899425716,-10.087714154773176,12.991172078301434,18.92231089007288
34.5666494829876,18.46855330117674,-10.020745949786296,12.240433715405374,19.570335851327407
34.3874497790073,18.71085430391591,-9.947925696479814,11.496422055614785,20.22426938437997
34.2087836851584,18.950339862286555,-9.869431426908625,10.760287864045385,20.88399510102421
34.0306500916842,19.187035549423086,-9.785437220152396,10.033117659835137,21.54934576256169
33.8530478946537,19.420966557912152,-9.696113274546958,9.315930902571608,22.22009861896433
33.6759759958496,19.65215770087444,-9.601625979858952,8.609677726541575,22.895970503569323
33.499433302657,19.880633413163082,-9.50213798917206,7.915237222914284,23.576612688166705
33.3234187279538,20.10641775267726,-9.397808290269266,7.233416263547489,24.26160550773455
33.1479311900025,20.32953440178737,-9.288792276326037,6.564948854041857,24.950452769574508
32.9729696123427,20.55000666886866,-9.17524181574727,5.910495998144687,25.642575967547927
32.7985329236858,20.767857489941605,-9.057305321001,5.270646050566604,26.337308329277832
32.6246200578105,20.983109430415396,-8.93512781632375,4.6459155309014895,27.033888732065588
32.4512299534593,21.1957846869322,-8.808851004188172,4.036750367572,27.731455532399213
32.2783615542373,21.405905089309712,-8.67861333044374,3.443527537657235,28.429040363912865
32.1060138085109,21.613492102579045,-8.544550048053445,2.866557066029905,29.12556196993644
31.9341856693091,21.81856682911544,-8.406793279369944,2.3060843455040043,29.81982014895388
31.7628760942252,22.0211500108597,-8.265472076902498,1.762292738601814,30.51048990468561
31.5920840453201,22.22126203162702,-8.1207124825426,1.235306421075003,31.196115906852683
31.4218084890268,22.418922919501483,-7.972637585229279,0.7251934274109533,31.875107383796475
31.2520483960563,22.614152349313514,-7.8213675770417295,0.2319688592134926,32.545733584203205
31.0828027413042,22.806969645197768,-7.667019807719891,-0.2444017815796655,33.206119961383294
30.9140705037594,22.99739378322913,-7.509708837622748,-0.7039991711195015,33.85424525023036
30.745850666413,23.18544339413461,-7.349546489140233,-1.146946688333642,34.4879396231532
30.5781422161696,23.37113676607906,-7.186641896584126,-1.57340691832418,35.10488412674826
30.4109441437585,23.554491847521845,-7.021101554587494,-1.9835781645109924,35.7026116151477
30.2442554436472,23.73552625014247,-6.853029365050586,-2.377690997000057,36.27850940783976
30.0780751139556,23.91425725183376,-6.682526682673141,-2.7560048619469915,36.829823908840574
29.9124021563712,24.090701799759145,-6.50969235912007,-3.118804773954236,37.35366742915996
29.747235576066,24.26487651347287,-6.334622785869591,-3.466398110766214,37.84702745460834
29.5825743816141,24.43679768810088,-6.157411935794027,-3.799111526785685,38.30677859497028
29.4184175849107,24.60648129758019,-5.978151403531663,-4.117287999284515,38.729697437257
29.2547642010923,24.77394299795462,-5.796930444702294,-4.4212840185884135,39.11248050386391
29.0916132484576,24.9391981307257,-5.613836014027582,-4.711466931088406,39.45176548480018
28.9289637483904,25.102261726255634,-5.428952802411511,-4.988212441624739,39.7441558707346
28.7668147252827,25.263148507221644,-5.242363273043843,-5.25190227965511,39.98624905937666
28.6051652064595,25.42187289211884,-5.054147696582687,-5.502922031666651,40.17466794103268
28.4440142221046,25.578448998810813,-4.864384185476427,-5.741659140497806,40.30609588991122
28.2833608051873,25.732890648125093,-4.673148727483932,-5.968501070661931,40.37731499589169
28.1232039913903,25.885211367492644,-4.480515218448533,-6.183833637342345,40.385247267799976
27.963542819039,26.03542439462923,-4.286555494383702,-6.388039495509895,40.32699842558479
27.8043763290316,26.183542681257308,-4.091339362923352,-6.581496784562774,40.19990377685321
27.64570356477,26.329578896866238,-3.8949346341921984,-6.76457792300616,40.00157554661847
27.4875235720922,26.473545432509923,-3.69740715114442,-6.937648546971191,39.72995090161976
27.3298353992059,26.615454404640005,-3.498820819421942,-7.101066585795135,39.38333978709488
27.1726380966225,26.755317658973027,-3.2992376367779293,-7.255181467450714,38.96047158017084
27.0159307170926,26.893146774389834,-3.098717722112544,-7.400333446308029,38.46053946609156
26.8597123155428,27.02895306686679,-2.8973193441596394,-7.536853045499661,37.883241368532296
26.7039819490124,27.16274759343591,-2.695098949868199,-7.665060606086897,37.22881621928892
26.5487386765928,27.29454115617355,-2.4921111925141064,-7.7852659351937135,36.498074342751245
26.3939815593664,27.424344306216184,-2.2884089595769384,-7.897768045366706,35.69242076206846
26.2397096603473,27.552167347801387,-2.084043400415796,-8.002854977539343,34.81387031129221
26.0859220444229,27.678020342333184,-1.8790639537730272,-8.100803700189635,33.865053563850545
25.9326177782962,27.801913112470544,-1.673518375134214,-8.191880077502564,32.849212762763614
25.7797959304293,27.92385524623728,-1.4674527639683714,-8.276338899638919,31.770187160337134
25.627455570988,28.043856101152713,-1.2609115908717432,-8.354423968519214,30.632387439470406
25.475595771787,28.161924808381258,-1.053937724635627,-8.426368232849796,29.44075918794501
25.3242156062364,28.27807027690065,-0.8465724592554533,-8.492393966470098,28.20073572042276
25.1733141492889,28.39230119768665,-0.6388555408959933,-8.552712984461841,26.91818087793841
25.0228904773883,28.50462604791349,-0.430825194828663,-8.607526891795843,25.59932276667639
24.8729436684182,28.61505309516984,-0.2225181523487158,-8.657027359683834,24.250679711642046
24.7234728016525,28.72359040168722,-0.0139696776841873,-8.701396425122782,22.8789799806342
24.5744769577063,28.830245828582008,0.1947864050973518,-8.740806809493735,21.49107706532337
24.4259552184878,28.93502704010831,0.4037176851786137,-8.77542225240597,20.09386247667182
24.277906667151,29.037941507921673,0.6127931380760696,-8.805397857296626,18.694178111374395
24.1303303880497,29.13899651535209,0.8219830987134404,-8.83088044562679,17.298730268943213
23.9832254666918,29.238199161685586,1.0312592344862963,-8.852008916802278,15.914007342967327
23.836590989695,29.33555636645322,1.2405945183194076,-8.868914611227119,14.54620307776377
23.690426044743,29.431074873726928,1.4499632017161348,-8.881721674187839,13.201147079654756
23.5447297205428,29.524761256420533,1.6593407878078317,-8.890547418489334,11.884244010803243
23.3995011067826,29.616621920595875,1.868704004404904,-8.895502684023452,10.6004225862509
23.2547392940908,29.706663109772194,2.078030777056421,-8.896692192658552,9.35409515734836
23.1104433739958,29.794890909239257,2.287300202125132,-8.894214897041135,8.149128313328456
22.9666124388866,29.88131125037134,2.49649251988628,-8.888164322103567,6.988824584179548
22.8232455819738,29.96592991494302,2.70558908765698,-8.878628898217501,5.875914997231828
22.6803418972523,30.04875253944536,2.914572352966561,-8.865692285128166,4.8125619408060585
22.5379004794641,30.129784619400453,3.1234258267770114,-8.849433685913265,3.800371531018936
22.3959204240618,30.209031513675626,3.3321340567641986,-8.829928150372844,2.840414470737492
22.2544008271739,30.28649844879463,3.540682600669128,-8.807246867357428,1.9332542361858585
22.1133407855695,30.362190523245644,3.749057999731571,-8.781457445660324,1.0789813289283925
21.9727393966249,30.436112711785697,3.957247752216009,-8.75262418318808,0.2772522862621904
21.83259575829,30.508269869739593,4.165240287041203,-8.72080832422876,-0.4726678520202121
21.6929089690568,30.57866673729373,4.373024937525903,-8.686068304695663,-1.171860874654741
21.553678127927,30.647307943783076,4.580591915260015,-8.648459985307955,-1.8217096979806024
21.4149023343817,30.71419801197098,4.787932284113631,-8.608036872724623,-2.4238526918007577
21.2765806883512,30.779341362320878,4.995037934395964,-8.564850328714304,-2.9801389595929493
21.1387122901853,30.84274231725884,5.201901557172347,-8.518949767468762,-3.4925853578695736
21.0012962406254,30.90440510542662,5.408516618753595,-8.470382841243953,-3.9633358921191
20.8643316407759,30.964333865924118,5.614877335365106,-8.419195614511695,-4.394623981161808
20.7278175920773,31.022532652540093,5.820978648008806,-8.365432726867631,-4.788737943044845
20.5917531962797,31.07900543797146,6.026816197524552,-8.309137544950822,-5.147989927384376
20.4561375554168,31.133756118028572,6.232386299863503,-8.25035230365891,-5.474688404696343
20.3209697717811,31.186788515827658,6.437685921581084,-8.189118236963502,-5.771114223791988
20.186248947899,31.238106385968223,6.642712655557615,-8.12547569863985,-6.039500165069237
20.0519741865075,31.28771341869472,6.847464696956074,-8.059464273248478,-6.282013850060418
19.9181445905308,31.33561324404249,7.051940819424328,-7.991122877704388,-6.500743815519947
19.7847592630578,31.38180943596663,7.256140351548403,-7.920489853794377,-6.697688522412469
19.6518173073205,31.42630551645223,7.460063153563649,-7.847603051982356,-6.874748044924033
19.5193178266726,31.469104959606852,7.663709594330422,-7.772499906880546,-7.033718170503244
19.3872599245691,31.510211195732836,7.86708052857897,-7.695217504736227,-7.176286637198983
19.2556427045465,31.54962761537945,8.070177274430375,-7.615792643301454,-7.304031237613549
19.1244652702032,31.58735757337371,8.273001591194989,-7.534261884450251,-7.418419527724989
18.9937267251811,31.623404392829087,8.475555657455287,-7.450661599898368,-7.520809892667952
18.8634261731475,31.657771369131467,8.677842049434348,-7.36502801039266,-7.6124537384764
18.7335627177773,31.69046177390109,8.87986371965448,-7.277397218715958,-7.694498597931236
18.6041354627367,31.721478858930226,9.081623975886432,-7.187805236860283,-7.767991958997531
18.4751435116665,31.750825860094693,9.283126460392335,-7.096288007714835,-7.833885645112184
18.3465859681663,31.77850600123969,9.484375129462968,-7.002881421610352,-7.893040596970263
18.2184619357796,31.80452249803801,9.685374233249718,-6.907621328039943,-7.946231925306375
18.0907705179795,31.828878561819863,9.88612829589202,-6.81054354289768,-7.9941541228432
17.9635108181537,31.851577403374364,10.086642095939215,-6.711683851541331,-8.037426340924696
17.8366819395922,31.872622236720332,10.286920647066063,-6.61107800799819,-8.076597652281595
17.7102829854734,31.892016282846953,10.486969179081015,-6.508761730603701,-8.112152235745613
17.5843130588525,31.909762773421903,10.686793119225324,-6.4047706943867,-8.14451443152593
17.458771262649,31.9258649544677,10.886398073759414,-6.299140520461228,-8.174053626915915
17.3336566996356,31.94032609000371,11.085789809836674,-6.191906762723976,-8.201088942176082
17.2089684724276,31.953149465654377,11.28497423765773,-6.083104892108463,-8.225893694708844
17.0847056834722,31.96433839222138,11.483957392905568,-5.972770278662488,-8.2486996269316
16.9608674350388,31.9738962092199,11.682745419454468,-5.860938171688297,-8.269700889137045
16.83745282921,31.981826288377306,11.881344552350976,-5.74764367819817,-8.289057773800936
16.7144609678724,31.988132037093806,12.079761101060324,-5.632921739895087,-8.306900201666625
16.5918909527082,31.992816901864018,12.278001432975325,-5.5168071089178135,-8.323330963452598
16.4697418851876,31.99588437165795,12.476071957179784,-5.399334322538795,-8.338428723290289
16.3480128665616,31.997337981261552,12.673979108465725,-5.2805376770335,-8.352250792250118
16.2267029978543,31.997181314574732,12.87172933159241,-5.160451200898152,-8.364835681525442
16.1058113798572,31.995418007866505,13.069329065787922,-5.039108627599422,-8.376205445999771
15.9853371131229,31.992051752986413,13.266784729480564,-4.916543368025861,-8.386367829467115
15.8652792979593,31.987086300530734,13.464102705260384,-4.792788482802143,-8.395318223185775
15.7456370344249,31.980525462963215,13.661289325057352,-4.667876654612595,-8.403041449525709
15.6264094223235,31.972373117688278,13.858350855536532,-4.54184016068278,-8.409513382361219
15.5075955612008,31.962633210077342,14.055293483697362,-4.414710845537117,-8.414702415658924
15.3891945503394,31.95130975644551,14.252123302674333,-4.28652009417195,-8.418570791313712
15.2712054887564,31.93840684697915,14.448846297729713,-4.157298805739671,-8.421075796888353
15.1536274751996,31.923928648612502,14.645468332432042,-4.02707736785954,-8.42217084336065
15.0364596081456,31.907879407852704,14.841995135013455,-3.8958856316443207,-8.421806432465885
14.9197009857966,31.890263453552194,15.038432284898407,-3.763752887531286,-8.41993102265108
14.8033507060794,31.87108519962746,15.23478519939544,-3.630707841993052,-8.416491802101984
14.6874078666435,31.850349147723648,15.431059120547191,-3.49677859520088,-8.411435376657176
14.5718715648601,31.828059889823237,15.62725910212924,-3.3619926197003185,-8.404708379998773
14.4567408978215,31.80422211079869,15.823389996791487,-3.2263767401503163,-8.396258012781825
14.3420149623404,31.778840590907578,16.01945644333509,-3.089957114178455,-8.386032517020638
14.2276928549503,31.75192020822965,16.21546285411667,-2.9527592143872265,-8.373981591400632
14.1137736719056,31.72346594104448,16.411413402575267,-2.8148078115421367,-8.360056752839366
14.0002565091824,31.693482870149438,16.607312010871613,-2.6761269589722687,-8.34421164905289
13.8871404624794,31.661976181116046,16.803162337636678,-2.536739978198975,-8.326402326601135
13.7744246272197,31.628951166485564,16.998967765818865,-2.3966694458074347,-8.306587458375182
13.6621080985518,31.594413227900446,17.194731390627545,-2.255937181567443,-8.28472853425569
13.5501899713526,31.558367878173556,17.390456007562392,-2.114564237812022,-8.260790018223176
13.4386693402287,31.520820743291836,17.586144100525818,-1.972570890058945,-8.234739475037786
13.32754529952,31.481777564355525,17.78179783000855,-1.8299766288799049,-8.206547669191698
13.216816943302,31.44124419945078,17.977419021348013,-1.6868001530010766,-8.176188638709242
13.1064833653895,31.399226625455555,18.173009153047406,-1.5430593636170968,-8.143639746070614
12.99654365934,31.355730939777743,18.36856934515486,-1.3987713598990386,-8.10888170834716
12.8869969184577,31.310763362024716,18.56410034769593,-1.2539524356805425,-8.071898608507622
12.7778422357975,31.26433023560415,18.75960252915298,-1.1086180772833494,-8.032677889559286
12.6690787041697,31.216438029253993,18.955075864989475,-0.9627829624651448,-7.991210333226244
12.5607054161444,31.167093338502553,19.150519926213217,-0.8164609604519235,-7.947490024528202
12.4527214640567,31.116302887056975,19.34593386797385,-0.669665133018988,-7.901514303678949
12.345125940012,31.064073528119337,19.541316418191684,-0.5224077365894928,-7.853283706493075
12.2379179358914,31.010412245630334,19.736665866214867,-0.374700225311475,-7.80280189451161
12.1310965433575,30.955326155439877,19.9319800514999,-0.2265532550745419,-7.750075575816979
12.0246608538605,30.898822506403263,20.127256352314586,-0.0779766884210744,-7.695114417588751
11.9186099586445,30.840908681403192,20.32249167445958,0.0710203996802967,-7.637930951298319
11.8129429487538,30.78159219829635,20.51768244000625,0.2204297152499528,-7.57854047139085
11.70765891504,30.72088071078508,20.71282457605114,0.3702437379388321,-7.516960928246847
11.6027569481687,30.658782009212445,20.907913503482725,0.5204557129344671,-7.453212816211863
11.4982361386268,30.595304021280697,21.102944125761272,0.6710596421914374,-7.38731905734112
11.39409557673,30.530454812693392,21.29791081771154,0.8220502750046919,-7.319304881589849
11.2903343526303,30.464242587719497,21.492807414326297,0.9734230979893111,-7.249197704046731
11.1869515563242,30.39667568968011,21.68762719958329,1.12517432449836,-7.177026999793954
11.0839462776603,30.32776260135705,21.882362895275246,1.2773008835210966,-7.102824176993535
10.9813176063479,30.257511945323245,22.07700664985233,1.4298004081029383,-7.026622448703426
10.8790646319655,30.185932484193955,22.27155002728417,1.58267122333152,-6.948456703964315
10.7771864439691,30.1130331207998,22.465983995936085,1.7359123339180869,-6.868363378579836
10.6756821317016,30.038822898280188,22.660298917469333,1.8895234114252235,-6.786380326129617
10.5745507844013,29.963311000097946,22.85448453576383,2.04350478116054,-6.702546689561277
10.4737914912115,29.886506749974245,23.048529965869832,2.197857408791247,-6.616902773824563
10.3734033411899,29.808419611744227,23.242423682990413,2.352582886695828,-6.529489919909064
10.2733854233177,29.72905918913321,23.436153511503058,2.5076834200971945,-6.440350380634776
10.17373682651,29.648435225453312,23.62970661402209,2.663161813003615,-6.349527198568968
10.0744566396252,29.5665576032207,23.82306948051009,2.819021453986366,-6.257064086322487
9.97554395147537,29.48343634369337,24.01622791744549,2.975266301827247,-6.163005309589092
9.87699785083615,29.39908160632976,24.20916703705155,3.131900871051858,-6.067395573135386
9.77881742645739,29.313503688168083,24.401871246595743,3.2889302173893213,-5.970279910019716
9.68100176707354,29.226713023127047,24.59432423776933,3.446359923164916,-5.87170357425336
9.58354996141431,29.138720181227484,24.78650897615359,3.604196082657644,-5.771711937103053
9.48646109821548,29.04953586773601,24.978407690784664,3.7624452874412135,-5.670350387230691
9.38973426622974,28.9591709222303,25.17000186382691,3.9211146117228672,-5.567664234809275
9.29336855423789,28.86763631758697,25.36127222036614,4.080211597699712,-5.463698619750367
9.19736305105987,28.774943158891887,25.55219871833411,4.239744240947346,-5.358498424176656
9.10171684556617,28.681102682273945,25.742760538578462,4.399720975851928,-5.252108189231347
9.00642902668918,28.586126253662258,25.9329360750885,4.560150661100764,-5.144572036278134
8.91149868343473,28.49002536746775,26.122702925395416,4.721042565239557,-5.035933592561918
8.8169249048938,28.39281164518968,26.31203788115758,4.882406352299856,-4.926235921382617
8.72270678025417,28.294496833947363,26.50091691894881,5.044252067519512,-4.815521456764074
8.62884339881236,28.195092804938383,26.689315191266147,5.206590123139467,-4.703831942642545
8.53533384998553,28.09461155182325,26.87720701777368,5.369431284298326,-4.591208376570773
8.44217722332357,27.993065189038248,27.06456587680024,5.532786655021447,-4.477690957857512
8.34937260852121,27.890465950036287,27.25136439711072,5.6966676643056005,-4.363319040141604
8.25691909543026,27.7868261854573,27.437574349969942,5.861086052297033,-4.248131088343033
8.16481577407195,27.682158361228915,27.623166641520378,6.026053856566442,-4.132164639837747
8.07306173464929,27.576475056598298,27.808111305493327,6.191583398471707,-4.015456269902053
7.98165606755959,27.469788962096118,27.99237749627772,6.357687269614601,-3.898041561176086
7.890597863407,27.362112877433702,28.17593348236874,6.524378318371809,-3.7799550771729455
7.79988621301511,27.253459709334663,28.35874664021832,6.69166963650634,-3.661230339624659
7.70952020743965,27.143842469302,28.54078344851576,6.85957454584851,-3.5418998095906744
7.61949893798129,27.033274271321517,28.72200948292024,7.028106585032447,-3.4219948721401536
7.52982149619842,26.92176832950318,28.902389411273298,7.197279496285226,-3.3015458245379463
7.44048697392006,26.80933795566176,29.08188698931856,7.367107212256329,-3.1805818677368904
7.35149446325877,26.695996556837542,29.26046505695605,7.53760384287142,-3.0591311010338416
7.26284305662365,26.58175763275881,29.43808553505844,7.708783662204922,-2.9372205197635
7.17453184673336,26.466634773247534,29.61470942288221,7.88066109535103,-2.8148760158429056
7.08655992662926,26.350641655569206,29.7902967960998,8.05325070528491,-2.692122381002534
6.99892638968851,26.233792041728947,29.964806805487243,8.226567179692097,-2.5689833126144137
6.91163032963716,26.1160997757147,30.138197676296244,8.40062531775375,-2.4454814218437164
6.82467084056352,25.997578780689594,30.310426708344885,8.575440016877131,-2.32163824407386
6.73804701693127,25.87824305613472,30.48145027686009,8.751026259334672,-2.197474251381124
6.6517579535928,25.75810667494372,30.65122383410376,8.927399098817759,-2.0730088669286038
6.56580274580248,25.63718378047139,30.8197019118195,9.104573646863855,-1.9482604811209328
6.48018048922999,25.515488583537405,30.986838124532945,9.282565059154956,-1.8232464693787025
6.39489027997374,25.393035359387255,31.152585173742963,9.46138852165042,-1.697983211360139
6.30993121457417,25.269838444611793,31.31689485303772,9.641059236548855,-1.5724861115234887
6.22530239002714,25.14591223402701,31.479718054173688,9.821592408041326,-1.4467696208533596
6.1410029037974,25.021271177516837,31.641004774154936,10.003003227850291,-1.3208472596510674
6.057031853832,24.895929776838926,31.80070412334763,10.185306860512044,-1.1947316412367854
5.97338833857368,24.769902582397265,31.95876433467013,10.368518428396918,-1.068434496453179
5.89007145697437,24.643204189981958,32.11513277389505,10.55265299643019,-0.9419666988231156
5.80708030850857,24.51584923747862,32.2697559511011,10.737725556495391,-0.8153382903019661
5.72441399318689,24.38785240154951,32.422579533312856,10.923751011491888,-0.6885585074679241
5.64207161156939,24.259228394287845,32.57354835836872,11.11074415902072,-0.5616358080615882
5.56005226477916,24.12999195984733,32.72260645005151,11.298719674672723,-0.434577897779306
5.47835505451568,24.000157871049225,32.86969703452185,11.487692094894562,-0.3073917572450497
5.39697908306828,23.869740925968244,33.01476255809182,11.677675799397946,-0.1800836690583906
5.31592345332958,23.738755944499957,33.15774470637646,11.868684993090817,-0.0526592448222089
5.23518726880891,23.607217764911013,33.29858442485835,12.060733687504076,0.0748765478652657
